,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
490,Norte,AC,,12,,,,2022-05-09,19,881935.0,124969.0,0,2002,0,,,
491,Norte,AC,,12,,,,2022-05-10,19,881935.0,124969.0,0,2002,0,,,
492,Norte,AC,,12,,,,2022-05-11,19,881935.0,124969.0,0,2002,0,,,
493,Norte,AC,,12,,,,2022-05-12,19,881935.0,124969.0,0,2002,0,,,
494,Norte,AC,,12,,,,2022-05-13,19,881935.0,124970.0,1,2002,0,,,
495,Norte,AC,,12,,,,2022-05-14,19,881935.0,124970.0,0,2002,0,,,
496,Norte,AC,,12,,,,2022-05-15,20,881935.0,124970.0,0,2002,0,,,
497,Norte,AC,,12,,,,2022-05-16,20,881935.0,124970.0,0,2002,0,,,
498,Norte,AC,,12,,,,2022-05-17,20,881935.0,124972.0,2,2002,0,,,
499,Norte,AC,,12,,,,2022-05-18,20,881935.0,124973.0,1,2002,0,,,
500,Norte,AC,,12,,,,2022-05-19,20,881935.0,124973.0,0,2002,0,,,
501,Norte,AC,,12,,,,2022-05-20,20,881935.0,124973.0,0,2002,0,,,
502,Norte,AC,,12,,,,2022-05-21,20,881935.0,124974.0,1,2002,0,,,
503,Norte,AC,,12,,,,2022-05-22,21,881935.0,124974.0,0,2002,0,,,
504,Norte,AC,,12,,,,2022-05-23,21,881935.0,124974.0,0,2002,0,,,
505,Norte,AC,,12,,,,2022-05-24,21,881935.0,124974.0,0,2002,0,,,
506,Norte,AC,,12,,,,2022-05-25,21,881935.0,124974.0,0,2002,0,,,
507,Norte,AC,,12,,,,2022-05-26,21,881935.0,124974.0,0,2002,0,,,
508,Norte,AC,,12,,,,2022-05-27,21,881935.0,124975.0,1,2002,0,,,
509,Norte,AC,,12,,,,2022-05-28,21,881935.0,124975.0,0,2002,0,,,
510,Norte,AC,,12,,,,2022-05-29,22,881935.0,124975.0,0,2002,0,,,
511,Norte,AC,,12,,,,2022-05-30,22,881935.0,125111.0,136,2002,0,,,
512,Norte,AC,,12,,,,2022-05-31,22,881935.0,125111.0,0,2002,0,,,
513,Norte,AC,,12,,,,2022-06-01,22,881935.0,125111.0,0,2002,0,,,
514,Norte,AC,,12,,,,2022-06-02,22,881935.0,125111.0,0,2002,0,,,
515,Norte,AC,,12,,,,2022-06-03,22,881935.0,125111.0,0,2002,0,,,
516,Norte,AC,,12,,,,2022-06-04,22,881935.0,125111.0,0,2002,0,,,
517,Norte,AC,,12,,,,2022-06-05,23,881935.0,125111.0,0,2002,0,,,
518,Norte,AC,,12,,,,2022-06-06,23,881935.0,125119.0,8,2002,0,,,
519,Norte,AC,,12,,,,2022-06-07,23,881935.0,125119.0,0,2002,0,,,
520,Norte,AC,,12,,,,2022-06-08,23,881935.0,125119.0,0,2002,0,,,
521,Norte,AC,,12,,,,2022-06-09,23,881935.0,125146.0,27,2002,0,,,
522,Norte,AC,,12,,,,2022-06-10,23,881935.0,125164.0,18,2002,0,,,
523,Norte,AC,,12,,,,2022-06-11,23,881935.0,125176.0,12,2002,0,,,
524,Norte,AC,,12,,,,2022-06-12,24,881935.0,125177.0,1,2002,0,,,
525,Norte,AC,,12,,,,2022-06-13,24,881935.0,125179.0,2,2002,0,,,
526,Norte,AC,,12,,,,2022-06-14,24,881935.0,125202.0,23,2002,0,,,
527,Norte,AC,,12,,,,2022-06-15,24,881935.0,125224.0,22,2002,0,,,
528,Norte,AC,,12,,,,2022-06-16,24,881935.0,125225.0,1,2002,0,,,
529,Norte,AC,,12,,,,2022-06-17,24,881935.0,125226.0,1,2002,0,,,
530,Norte,AC,,12,,,,2022-06-18,24,881935.0,125252.0,26,2002,0,,,
531,Norte,AC,,12,,,,2022-06-19,25,881935.0,125252.0,0,2002,0,,,
532,Norte,AC,,12,,,,2022-06-20,25,881935.0,125257.0,5,2002,0,,,
533,Norte,AC,,12,,,,2022-06-21,25,881935.0,125263.0,6,2002,0,,,
534,Norte,AC,,12,,,,2022-06-22,25,881935.0,125354.0,91,2002,0,,,
535,Norte,AC,,12,,,,2022-06-23,25,881935.0,125428.0,74,2002,0,,,
536,Norte,AC,,12,,,,2022-06-24,25,881935.0,125500.0,72,2002,0,,,
537,Norte,AC,,12,,,,2022-06-25,25,881935.0,125501.0,1,2002,0,,,
538,Norte,AC,,12,,,,2022-06-26,26,881935.0,125583.0,82,2002,0,,,
539,Norte,AC,,12,,,,2022-06-27,26,881935.0,125592.0,9,2002,0,,,
540,Norte,AC,,12,,,,2022-06-28,26,881935.0,125759.0,167,2002,0,,,
541,Norte,AC,,12,,,,2022-06-29,26,881935.0,125768.0,9,2004,2,,,
542,Norte,AC,,12,,,,2022-06-30,26,881935.0,126195.0,427,2004,0,,,
543,Norte,AM,,13,,,,2022-01-01,52,4144597.0,433850.0,37,13836,1,,,
544,Norte,AM,,13,,,,2022-01-02,1,4144597.0,433882.0,32,13837,1,,,
545,Norte,AM,,13,,,,2022-01-03,1,4144597.0,433970.0,88,13838,1,,,
546,Norte,AM,,13,,,,2022-01-04,1,4144597.0,434142.0,172,13838,0,,,
547,Norte,AM,,13,,,,2022-01-05,1,4144597.0,434320.0,178,13839,1,,,
548,Norte,AM,,13,,,,2022-01-06,1,4144597.0,434595.0,275,13842,3,,,
549,Norte,AM,,13,,,,2022-01-07,1,4144597.0,434958.0,363,13843,1,,,
550,Norte,AM,,13,,,,2022-01-08,1,4144597.0,435384.0,426,13844,1,,,
551,Norte,AM,,13,,,,2022-01-09,2,4144597.0,435749.0,365,13846,2,,,
552,Norte,AM,,13,,,,2022-01-10,2,4144597.0,435978.0,229,13849,3,,,
553,Norte,AM,,13,,,,2022-01-11,2,4144597.0,437197.0,1219,13850,1,,,
554,Norte,AM,,13,,,,2022-01-12,2,4144597.0,438856.0,1659,13851,1,,,
555,Norte,AM,,13,,,,2022-01-13,2,4144597.0,441260.0,2404,13855,4,,,
556,Norte,AM,,13,,,,2022-01-14,2,4144597.0,444042.0,2782,13856,1,,,
557,Norte,AM,,13,,,,2022-01-15,2,4144597.0,446680.0,2638,13856,0,,,
558,Norte,AM,,13,,,,2022-01-16,3,4144597.0,449759.0,3079,13857,1,,,
559,Norte,AM,,13,,,,2022-01-17,3,4144597.0,452433.0,2674,13858,1,,,
560,Norte,AM,,13,,,,2022-01-18,3,4144597.0,457408.0,4975,13860,2,,,
561,Norte,AM,,13,,,,2022-01-19,3,4144597.0,464913.0,7505,13863,3,,,
562,Norte,AM,,13,,,,2022-01-20,3,4144597.0,473232.0,8319,13869,6,,,
563,Norte,AM,,13,,,,2022-01-21,3,4144597.0,481295.0,8063,13881,12,,,
564,Norte,AM,,13,,,,2022-01-22,3,4144597.0,488762.0,7467,13881,0,,,
565,Norte,AM,,13,,,,2022-01-23,4,4144597.0,491973.0,3211,13886,5,,,
566,Norte,AM,,13,,,,2022-01-24,4,4144597.0,495528.0,3555,13892,6,,,
567,Norte,AM,,13,,,,2022-01-25,4,4144597.0,502862.0,7334,13902,10,,,
568,Norte,AM,,13,,,,2022-01-26,4,4144597.0,509128.0,6266,13908,6,,,
569,Norte,AM,,13,,,,2022-01-27,4,4144597.0,515440.0,6312,13913,5,,,
570,Norte,AM,,13,,,,2022-01-28,4,4144597.0,521451.0,6011,13922,9,,,
571,Norte,AM,,13,,,,2022-01-29,4,4144597.0,526320.0,4869,13928,6,,,
572,Norte,AM,,13,,,,2022-01-30,5,4144597.0,528268.0,1948,13936,8,,,
573,Norte,AM,,13,,,,2022-01-31,5,4144597.0,529876.0,1608,13949,13,,,
574,Norte,AM,,13,,,,2022-02-01,5,4144597.0,534592.0,4716,13962,13,,,
575,Norte,AM,,13,,,,2022-02-02,5,4144597.0,537441.0,2849,13981,19,,,
576,Norte,AM,,13,,,,2022-02-03,5,4144597.0,541668.0,4227,13991,10,,,
577,Norte,AM,,13,,,,2022-02-04,5,4144597.0,545165.0,3497,13998,7,,,
578,Norte,AM,,13,,,,2022-02-05,5,4144597.0,547521.0,2356,14006,8,,,
579,Norte,AM,,13,,,,2022-02-06,6,4144597.0,548338.0,817,14011,5,,,
580,Norte,AM,,13,,,,2022-02-07,6,4144597.0,549076.0,738,14024,13,,,
581,Norte,AM,,13,,,,2022-02-08,6,4144597.0,551934.0,2858,14034,10,,,
582,Norte,AM,,13,,,,2022-02-09,6,4144597.0,554583.0,2649,14045,11,,,
583,Norte,AM,,13,,,,2022-02-10,6,4144597.0,557246.0,2663,14052,7,,,
584,Norte,AM,,13,,,,2022-02-11,6,4144597.0,559654.0,2408,14059,7,,,
585,Norte,AM,,13,,,,2022-02-12,6,4144597.0,562001.0,2347,14063,4,,,
586,Norte,AM,,13,,,,2022-02-13,7,4144597.0,562537.0,536,14064,1,,,
587,Norte,AM,,13,,,,2022-02-14,7,4144597.0,562984.0,447,14067,3,,,
588,Norte,AM,,13,,,,2022-02-15,7,4144597.0,564706.0,1722,14073,6,,,
589,Norte,AM,,13,,,,2022-02-16,7,4144597.0,565731.0,1025,14076,3,,,
590,Norte,AM,,13,,,,2022-02-17,7,4144597.0,566688.0,957,14083,7,,,
591,Norte,AM,,13,,,,2022-02-18,7,4144597.0,567973.0,1285,14086,3,,,
592,Norte,AM,,13,,,,2022-02-19,7,4144597.0,568626.0,653,14087,1,,,
593,Norte,AM,,13,,,,2022-02-20,8,4144597.0,569354.0,728,14093,6,,,
594,Norte,AM,,13,,,,2022-02-21,8,4144597.0,569834.0,480,14095,2,,,
595,Norte,AM,,13,,,,2022-02-22,8,4144597.0,570599.0,765,14098,3,,,
596,Norte,AM,,13,,,,2022-02-23,8,4144597.0,571174.0,575,14101,3,,,
597,Norte,AM,,13,,,,2022-02-24,8,4144597.0,571749.0,575,14104,3,,,
598,Norte,AM,,13,,,,2022-02-25,8,4144597.0,572349.0,600,14110,6,,,
599,Norte,AM,,13,,,,2022-02-26,8,4144597.0,573001.0,652,14115,5,,,
600,Norte,AM,,13,,,,2022-02-27,9,4144597.0,573515.0,514,14116,1,,,
601,Norte,AM,,13,,,,2022-02-28,9,4144597.0,573577.0,62,14119,3,,,
602,Norte,AM,,13,,,,2022-03-01,9,4144597.0,573662.0,85,14121,2,,,
603,Norte,AM,,13,,,,2022-03-02,9,4144597.0,573716.0,54,14122,1,,,
604,Norte,AM,,13,,,,2022-03-03,9,4144597.0,573761.0,45,14122,0,,,
605,Norte,AM,,13,,,,2022-03-04,9,4144597.0,574304.0,543,14124,2,,,
606,Norte,AM,,13,,,,2022-03-05,9,4144597.0,574651.0,347,14129,5,,,
607,Norte,AM,,13,,,,2022-03-06,10,4144597.0,575183.0,532,14129,0,,,
608,Norte,AM,,13,,,,2022-03-07,10,4144597.0,575502.0,319,14132,3,,,
609,Norte,AM,,13,,,,2022-03-08,10,4144597.0,576056.0,554,14133,1,,,
610,Norte,AM,,13,,,,2022-03-09,10,4144597.0,576542.0,486,14134,1,,,
611,Norte,AM,,13,,,,2022-03-10,10,4144597.0,577094.0,552,14137,3,,,
612,Norte,AM,,13,,,,2022-03-11,10,4144597.0,577587.0,493,14139,2,,,
613,Norte,AM,,13,,,,2022-03-12,10,4144597.0,578096.0,509,14141,2,,,
614,Norte,AM,,13,,,,2022-03-13,11,4144597.0,578521.0,425,14143,2,,,
615,Norte,AM,,13,,,,2022-03-14,11,4144597.0,578786.0,265,14143,0,,,
616,Norte,AM,,13,,,,2022-03-15,11,4144597.0,579295.0,509,14144,1,,,
617,Norte,AM,,13,,,,2022-03-16,11,4144597.0,579396.0,101,14144,0,,,
618,Norte,AM,,13,,,,2022-03-17,11,4144597.0,579677.0,281,14146,2,,,
619,Norte,AM,,13,,,,2022-03-18,11,4144597.0,580029.0,352,14147,1,,,
620,Norte,AM,,13,,,,2022-03-19,11,4144597.0,580244.0,215,14147,0,,,
621,Norte,AM,,13,,,,2022-03-20,12,4144597.0,580491.0,247,14147,0,,,
622,Norte,AM,,13,,,,2022-03-21,12,4144597.0,580691.0,200,14147,0,,,
623,Norte,AM,,13,,,,2022-03-22,12,4144597.0,580846.0,155,14148,1,,,
624,Norte,AM,,13,,,,2022-03-23,12,4144597.0,580901.0,55,14148,0,,,
625,Norte,AM,,13,,,,2022-03-24,12,4144597.0,580970.0,69,14148,0,,,
626,Norte,AM,,13,,,,2022-03-25,12,4144597.0,581009.0,39,14150,2,,,
627,Norte,AM,,13,,,,2022-03-26,12,4144597.0,581042.0,33,14151,1,,,
628,Norte,AM,,13,,,,2022-03-27,13,4144597.0,581070.0,28,14151,0,,,
629,Norte,AM,,13,,,,2022-03-28,13,4144597.0,581110.0,40,14152,1,,,
630,Norte,AM,,13,,,,2022-03-29,13,4144597.0,581177.0,67,14153,1,,,
631,Norte,AM,,13,,,,2022-03-30,13,4144597.0,581233.0,56,14155,2,,,
632,Norte,AM,,13,,,,2022-03-31,13,4144597.0,581291.0,58,14155,0,,,
633,Norte,AM,,13,,,,2022-04-01,13,4144597.0,581326.0,35,14155,0,,,
634,Norte,AM,,13,,,,2022-04-02,13,4144597.0,581359.0,33,14157,2,,,
635,Norte,AM,,13,,,,2022-04-03,14,4144597.0,581367.0,8,14157,0,,,
636,Norte,AM,,13,,,,2022-04-04,14,4144597.0,581393.0,26,14158,1,,,
637,Norte,AM,,13,,,,2022-04-05,14,4144597.0,581442.0,49,14159,1,,,
638,Norte,AM,,13,,,,2022-04-06,14,4144597.0,581494.0,52,14160,1,,,
639,Norte,AM,,13,,,,2022-04-07,14,4144597.0,581566.0,72,14160,0,,,
640,Norte,AM,,13,,,,2022-04-08,14,4144597.0,581614.0,48,14160,0,,,
641,Norte,AM,,13,,,,2022-04-09,14,4144597.0,581641.0,27,14160,0,,,
642,Norte,AM,,13,,,,2022-04-10,15,4144597.0,581662.0,21,14160,0,,,
643,Norte,AM,,13,,,,2022-04-11,15,4144597.0,581679.0,17,14161,1,,,
644,Norte,AM,,13,,,,2022-04-12,15,4144597.0,581729.0,50,14162,1,,,
645,Norte,AM,,13,,,,2022-04-13,15,4144597.0,581752.0,23,14162,0,,,
646,Norte,AM,,13,,,,2022-04-14,15,4144597.0,581777.0,25,14162,0,,,
647,Norte,AM,,13,,,,2022-04-15,15,4144597.0,581802.0,25,14165,3,,,
648,Norte,AM,,13,,,,2022-04-16,15,4144597.0,581813.0,11,14166,1,,,
649,Norte,AM,,13,,,,2022-04-17,16,4144597.0,581823.0,10,14166,0,,,
650,Norte,AM,,13,,,,2022-04-18,16,4144597.0,581835.0,12,14169,3,,,
651,Norte,AM,,13,,,,2022-04-19,16,4144597.0,581874.0,39,14169,0,,,
652,Norte,AM,,13,,,,2022-04-20,16,4144597.0,581898.0,24,14169,0,,,
653,Norte,AM,,13,,,,2022-04-21,16,4144597.0,581909.0,11,14169,0,,,
654,Norte,AM,,13,,,,2022-04-22,16,4144597.0,581934.0,25,14169,0,,,
655,Norte,AM,,13,,,,2022-04-23,16,4144597.0,581958.0,24,14169,0,,,
656,Norte,AM,,13,,,,2022-04-24,17,4144597.0,581963.0,5,14169,0,,,
657,Norte,AM,,13,,,,2022-04-25,17,4144597.0,581977.0,14,14169,0,,,
658,Norte,AM,,13,,,,2022-04-26,17,4144597.0,582029.0,52,14170,1,,,
659,Norte,AM,,13,,,,2022-04-27,17,4144597.0,582095.0,66,14172,2,,,
660,Norte,AM,,13,,,,2022-04-28,17,4144597.0,582148.0,53,14172,0,,,
661,Norte,AM,,13,,,,2022-04-29,17,4144597.0,582175.0,27,14172,0,,,
662,Norte,AM,,13,,,,2022-04-30,17,4144597.0,582199.0,24,14172,0,,,
663,Norte,AM,,13,,,,2022-05-01,18,4144597.0,582210.0,11,14172,0,,,
664,Norte,AM,,13,,,,2022-05-02,18,4144597.0,582212.0,2,14172,0,,,
665,Norte,AM,,13,,,,2022-05-03,18,4144597.0,582238.0,26,14172,0,,,
666,Norte,AM,,13,,,,2022-05-04,18,4144597.0,582264.0,26,14172,0,,,
667,Norte,AM,,13,,,,2022-05-05,18,4144597.0,582289.0,25,14172,0,,,
668,Norte,AM,,13,,,,2022-05-06,18,4144597.0,582332.0,43,14172,0,,,
669,Norte,AM,,13,,,,2022-05-07,18,4144597.0,582354.0,22,14172,0,,,
670,Norte,AM,,13,,,,2022-05-08,19,4144597.0,582360.0,6,14172,0,,,
671,Norte,AM,,13,,,,2022-05-09,19,4144597.0,582381.0,21,14172,0,,,
672,Norte,AM,,13,,,,2022-05-10,19,4144597.0,582418.0,37,14172,0,,,
673,Norte,AM,,13,,,,2022-05-11,19,4144597.0,582442.0,24,14172,0,,,
674,Norte,AM,,13,,,,2022-05-12,19,4144597.0,582460.0,18,14172,0,,,
675,Norte,AM,,13,,,,2022-05-13,19,4144597.0,582487.0,27,14172,0,,,
676,Norte,AM,,13,,,,2022-05-14,19,4144597.0,582503.0,16,14172,0,,,
677,Norte,AM,,13,,,,2022-05-15,20,4144597.0,582505.0,2,14172,0,,,
678,Norte,AM,,13,,,,2022-05-16,20,4144597.0,582514.0,9,14172,0,,,
679,Norte,AM,,13,,,,2022-05-17,20,4144597.0,582533.0,19,14172,0,,,
680,Norte,AM,,13,,,,2022-05-18,20,4144597.0,582568.0,35,14172,0,,,
681,Norte,AM,,13,,,,2022-05-19,20,4144597.0,582594.0,26,14172,0,,,
682,Norte,AM,,13,,,,2022-05-20,20,4144597.0,582625.0,31,14172,0,,,
683,Norte,AM,,13,,,,2022-05-21,20,4144597.0,582652.0,27,14172,0,,,
684,Norte,AM,,13,,,,2022-05-22,21,4144597.0,582655.0,3,14172,0,,,
685,Norte,AM,,13,,,,2022-05-23,21,4144597.0,582690.0,35,14172,0,,,
686,Norte,AM,,13,,,,2022-05-24,21,4144597.0,582724.0,34,14172,0,,,
687,Norte,AM,,13,,,,2022-05-25,21,4144597.0,582734.0,10,14173,1,,,
688,Norte,AM,,13,,,,2022-05-26,21,4144597.0,582744.0,10,14174,1,,,
689,Norte,AM,,13,,,,2022-05-27,21,4144597.0,582756.0,12,14174,0,,,
690,Norte,AM,,13,,,,2022-05-28,21,4144597.0,582769.0,13,14174,0,,,
691,Norte,AM,,13,,,,2022-05-29,22,4144597.0,582771.0,2,14174,0,,,
692,Norte,AM,,13,,,,2022-05-30,22,4144597.0,582775.0,4,14174,0,,,
693,Norte,AM,,13,,,,2022-05-31,22,4144597.0,582787.0,12,14174,0,,,
694,Norte,AM,,13,,,,2022-06-01,22,4144597.0,582799.0,12,14175,1,,,
695,Norte,AM,,13,,,,2022-06-02,22,4144597.0,582816.0,17,14175,0,,,
696,Norte,AM,,13,,,,2022-06-03,22,4144597.0,582835.0,19,14175,0,,,
697,Norte,AM,,13,,,,2022-06-04,22,4144597.0,582856.0,21,14175,0,,,
698,Norte,AM,,13,,,,2022-06-05,23,4144597.0,582866.0,10,14175,0,,,
699,Norte,AM,,13,,,,2022-06-06,23,4144597.0,582870.0,4,14175,0,,,
700,Norte,AM,,13,,,,2022-06-07,23,4144597.0,582898.0,28,14175,0,,,
701,Norte,AM,,13,,,,2022-06-08,23,4144597.0,582933.0,35,14175,0,,,
702,Norte,AM,,13,,,,2022-06-09,23,4144597.0,582965.0,32,14175,0,,,
703,Norte,AM,,13,,,,2022-06-10,23,4144597.0,582982.0,17,14175,0,,,
704,Norte,AM,,13,,,,2022-06-11,23,4144597.0,583014.0,32,14175,0,,,
705,Norte,AM,,13,,,,2022-06-12,24,4144597.0,583022.0,8,14175,0,,,
706,Norte,AM,,13,,,,2022-06-13,24,4144597.0,583031.0,9,14176,1,,,
707,Norte,AM,,13,,,,2022-06-14,24,4144597.0,583081.0,50,14177,1,,,
708,Norte,AM,,13,,,,2022-06-15,24,4144597.0,583146.0,65,14177,0,,,
709,Norte,AM,,13,,,,2022-06-16,24,4144597.0,583208.0,62,14177,0,,,
710,Norte,AM,,13,,,,2022-06-17,24,4144597.0,583221.0,13,14177,0,,,
711,Norte,AM,,13,,,,2022-06-18,24,4144597.0,583241.0,20,14177,0,,,
712,Norte,AM,,13,,,,2022-06-19,25,4144597.0,583269.0,28,14177,0,,,
713,Norte,AM,,13,,,,2022-06-20,25,4144597.0,583282.0,13,14177,0,,,
714,Norte,AM,,13,,,,2022-06-21,25,4144597.0,583350.0,68,14177,0,,,
715,Norte,AM,,13,,,,2022-06-22,25,4144597.0,583482.0,132,14177,0,,,
716,Norte,AM,,13,,,,2022-06-23,25,4144597.0,583697.0,215,14177,0,,,
717,Norte,AM,,13,,,,2022-06-24,25,4144597.0,583847.0,150,14177,0,,,
718,Norte,AM,,13,,,,2022-06-25,25,4144597.0,583990.0,143,14177,0,,,
719,Norte,AM,,13,,,,2022-06-26,26,4144597.0,584057.0,67,14177,0,,,
720,Norte,AM,,13,,,,2022-06-27,26,4144597.0,584145.0,88,14178,1,,,
721,Norte,AM,,13,,,,2022-06-28,26,4144597.0,584434.0,289,14178,0,,,
722,Norte,AM,,13,,,,2022-06-29,26,4144597.0,584656.0,222,14178,0,,,
723,Norte,AM,,13,,,,2022-06-30,26,4144597.0,585103.0,447,14178,0,,,
724,Norte,RR,,14,,,,2022-01-01,52,605761.0,129086.0,0,2078,0,,,
725,Norte,RR,,14,,,,2022-01-02,1,605761.0,129086.0,0,2078,0,,,
726,Norte,RR,,14,,,,2022-01-03,1,605761.0,129086.0,0,2078,0,,,
727,Norte,RR,,14,,,,2022-01-04,1,605761.0,129220.0,134,2078,0,,,
728,Norte,RR,,14,,,,2022-01-05,1,605761.0,129336.0,116,2078,0,,,
729,Norte,RR,,14,,,,2022-01-06,1,605761.0,129452.0,116,2078,0,,,
730,Norte,RR,,14,,,,2022-01-07,1,605761.0,129653.0,201,2078,0,,,
731,Norte,RR,,14,,,,2022-01-08,1,605761.0,129883.0,230,2078,0,,,
732,Norte,RR,,14,,,,2022-01-09,2,605761.0,130119.0,236,2078,0,,,
733,Norte,RR,,14,,,,2022-01-10,2,605761.0,130305.0,186,2078,0,,,
734,Norte,RR,,14,,,,2022-01-11,2,605761.0,130541.0,236,2078,0,,,
735,Norte,RR,,14,,,,2022-01-12,2,605761.0,130981.0,440,2078,0,,,
736,Norte,RR,,14,,,,2022-01-13,2,605761.0,131529.0,548,2078,0,,,
737,Norte,RR,,14,,,,2022-01-14,2,605761.0,132113.0,584,2078,0,,,
738,Norte,RR,,14,,,,2022-01-15,2,605761.0,132526.0,413,2078,0,,,
739,Norte,RR,,14,,,,2022-01-16,3,605761.0,132848.0,322,2078,0,,,
740,Norte,RR,,14,,,,2022-01-17,3,605761.0,133029.0,181,2078,0,,,
741,Norte,RR,,14,,,,2022-01-18,3,605761.0,133380.0,351,2082,4,,,
742,Norte,RR,,14,,,,2022-01-19,3,605761.0,134053.0,673,2082,0,,,
743,Norte,RR,,14,,,,2022-01-20,3,605761.0,134997.0,944,2084,2,,,
744,Norte,RR,,14,,,,2022-01-21,3,605761.0,135840.0,843,2084,0,,,
745,Norte,RR,,14,,,,2022-01-22,3,605761.0,136403.0,563,2086,2,,,
746,Norte,RR,,14,,,,2022-01-23,4,605761.0,137029.0,626,2086,0,,,
747,Norte,RR,,14,,,,2022-01-24,4,605761.0,137456.0,427,2086,0,,,
748,Norte,RR,,14,,,,2022-01-25,4,605761.0,137924.0,468,2086,0,,,
749,Norte,RR,,14,,,,2022-01-26,4,605761.0,138876.0,952,2086,0,,,
750,Norte,RR,,14,,,,2022-01-27,4,605761.0,139783.0,907,2091,5,,,
751,Norte,RR,,14,,,,2022-01-28,4,605761.0,140646.0,863,2096,5,,,
752,Norte,RR,,14,,,,2022-01-29,4,605761.0,141628.0,982,2096,0,,,
753,Norte,RR,,14,,,,2022-01-30,5,605761.0,142296.0,668,2096,0,,,
754,Norte,RR,,14,,,,2022-01-31,5,605761.0,142566.0,270,2096,0,,,
755,Norte,RR,,14,,,,2022-02-01,5,605761.0,142645.0,79,2096,0,,,
756,Norte,RR,,14,,,,2022-02-02,5,605761.0,143511.0,866,2099,3,,,
757,Norte,RR,,14,,,,2022-02-03,5,605761.0,144582.0,1071,2101,2,,,
758,Norte,RR,,14,,,,2022-02-04,5,605761.0,145077.0,495,2104,3,,,
759,Norte,RR,,14,,,,2022-02-05,5,605761.0,145604.0,527,2105,1,,,
760,Norte,RR,,14,,,,2022-02-06,6,605761.0,145856.0,252,2105,0,,,
761,Norte,RR,,14,,,,2022-02-07,6,605761.0,145883.0,27,2105,0,,,
762,Norte,RR,,14,,,,2022-02-08,6,605761.0,146205.0,322,2105,0,,,
763,Norte,RR,,14,,,,2022-02-09,6,605761.0,146589.0,384,2106,1,,,
764,Norte,RR,,14,,,,2022-02-10,6,605761.0,146641.0,52,2106,0,,,
765,Norte,RR,,14,,,,2022-02-11,6,605761.0,147675.0,1034,2112,6,,,
766,Norte,RR,,14,,,,2022-02-12,6,605761.0,148200.0,525,2112,0,,,
767,Norte,RR,,14,,,,2022-02-13,7,605761.0,148925.0,725,2114,2,,,
768,Norte,RR,,14,,,,2022-02-14,7,605761.0,149178.0,253,2114,0,,,
769,Norte,RR,,14,,,,2022-02-15,7,605761.0,149373.0,195,2114,0,,,
770,Norte,RR,,14,,,,2022-02-16,7,605761.0,149902.0,529,2116,2,,,
771,Norte,RR,,14,,,,2022-02-17,7,605761.0,150481.0,579,2122,6,,,
772,Norte,RR,,14,,,,2022-02-18,7,605761.0,151138.0,657,2124,2,,,
773,Norte,RR,,14,,,,2022-02-19,7,605761.0,151454.0,316,2124,0,,,
774,Norte,RR,,14,,,,2022-02-20,8,605761.0,151622.0,168,2125,1,,,
775,Norte,RR,,14,,,,2022-02-21,8,605761.0,151636.0,14,2125,0,,,
776,Norte,RR,,14,,,,2022-02-22,8,605761.0,151785.0,149,2125,0,,,
777,Norte,RR,,14,,,,2022-02-23,8,605761.0,152146.0,361,2126,1,,,
778,Norte,RR,,14,,,,2022-02-24,8,605761.0,152610.0,464,2130,4,,,
779,Norte,RR,,14,,,,2022-02-25,8,605761.0,152889.0,279,2131,1,,,
780,Norte,RR,,14,,,,2022-02-26,8,605761.0,153208.0,319,2131,0,,,
781,Norte,RR,,14,,,,2022-02-27,9,605761.0,153637.0,429,2134,3,,,
782,Norte,RR,,14,,,,2022-02-28,9,605761.0,153769.0,132,2134,0,,,
783,Norte,RR,,14,,,,2022-03-01,9,605761.0,153816.0,47,2134,0,,,
784,Norte,RR,,14,,,,2022-03-02,9,605761.0,153829.0,13,2134,0,,,
785,Norte,RR,,14,,,,2022-03-03,9,605761.0,153833.0,4,2134,0,,,
786,Norte,RR,,14,,,,2022-03-04,9,605761.0,153932.0,99,2134,0,,,
787,Norte,RR,,14,,,,2022-03-05,9,605761.0,153986.0,54,2134,0,,,
788,Norte,RR,,14,,,,2022-03-06,10,605761.0,153998.0,12,2137,3,,,
789,Norte,RR,,14,,,,2022-03-07,10,605761.0,154001.0,3,2137,0,,,
790,Norte,RR,,14,,,,2022-03-08,10,605761.0,154034.0,33,2137,0,,,
791,Norte,RR,,14,,,,2022-03-09,10,605761.0,154258.0,224,2137,0,,,
792,Norte,RR,,14,,,,2022-03-10,10,605761.0,154405.0,147,2137,0,,,
793,Norte,RR,,14,,,,2022-03-11,10,605761.0,154534.0,129,2139,2,,,
794,Norte,RR,,14,,,,2022-03-12,10,605761.0,154562.0,28,2139,0,,,
795,Norte,RR,,14,,,,2022-03-13,11,605761.0,154566.0,4,2139,0,,,
796,Norte,RR,,14,,,,2022-03-14,11,605761.0,154567.0,1,2140,1,,,
797,Norte,RR,,14,,,,2022-03-15,11,605761.0,154608.0,41,2140,0,,,
798,Norte,RR,,14,,,,2022-03-16,11,605761.0,154641.0,33,2140,0,,,
799,Norte,RR,,14,,,,2022-03-17,11,605761.0,154702.0,61,2143,3,,,
